2017-06-19 07:07:11,26541,"[log: 'Client log', msg: 'User is playing content_id : 85140 : of unit :  : of Course : 3356 : video : 98lh5Q0M0cg : kenlistID : 4423 at : 449.76981077302554 seconds.']",282772146,2017-06-19T07:07:11.131Z
2017-06-19 07:07:18,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85140 : of unit :  : of Course : 3356 : video id  : 98lh5Q0M0cg : kenlistID : 4423 at : 489.72806 seconds.']",282784094,2017-06-19T07:07:19.175Z
2017-06-19 07:07:37,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85140 : of unit :  : of Course : 3356 : video id  : 98lh5Q0M0cg : kenlistID : 4423 at : 581.549683 seconds.']",282801515,2017-06-19T07:07:38.345Z
2017-06-19 07:07:36,26541,"[log: 'Client log', msg: 'User is playing content_id : 85140 : of unit :  : of Course : 3356 : video : 98lh5Q0M0cg : kenlistID : 4423 at : 571.5996829523162 seconds.']",282799457,2017-06-19T07:07:37.344Z
2017-06-19 07:07:28,26541,"[log: 'Client log', msg: 'User is playing content_id : 85140 : of unit :  : of Course : 3356 : video : 98lh5Q0M0cg : kenlistID : 4423 at : 535.106310032425 seconds.']",282792628,2017-06-19T07:07:29.260Z
2017-06-19 07:08:26,26541,"[log: 'Client log', msg: 'User is playing content_id : 85141 : of unit :  : of Course : 3356 : video : tnaNsMgSmP0 : kenlistID : 4423 at : 77.61093684169006 seconds.']",282843893,2017-06-19T07:08:26.772Z
2017-06-19 07:07:54,26541,"[playlist_id: '4423', content_id: '85141', msg: 'User is on content show page']",282813013,2017-06-19T07:07:56.516Z
2017-06-19 07:09:00,26541,"[log: 'Client log', msg: 'User is playing content_id : 85141 : of unit :  : of Course : 3356 : video : tnaNsMgSmP0 : kenlistID : 4423 at : 307.20447709346007 seconds.']",282880622,2017-06-19T07:09:01.071Z
2017-06-19 07:09:00,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85141 : of unit :  : of Course : 3356 : video id  : tnaNsMgSmP0 : kenlistID : 4423 at : 302.202477 seconds.']",282881108,2017-06-19T07:09:01.071Z
2017-06-19 07:09:03,26541,"[log: 'Client log', msg: 'User is playing content_id : 85141 : of unit :  : of Course : 3356 : video : tnaNsMgSmP0 : kenlistID : 4423 at : 329.1583521564026 seconds.']",282890423,2017-06-19T07:09:03.072Z
2017-06-19 07:09:03,26541,"[log: 'Client log', msg: 'User is playing content_id : 85141 : of unit :  : of Course : 3356 : video : tnaNsMgSmP0 : kenlistID : 4423 at : 334.1693520743866 seconds.']",282892144,2017-06-19T07:09:04.072Z
2017-06-19 07:09:04,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85141 : of unit :  : of Course : 3356 : video id  : tnaNsMgSmP0 : kenlistID : 4423 at : 339.784477 seconds.']",282894080,2017-06-19T07:09:05.113Z
2017-06-19 07:09:05,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85141 : of unit :  : of Course : 3356 : video id  : tnaNsMgSmP0 : kenlistID : 4423 at : 350.172643 seconds.']",282895990,2017-06-19T07:09:06.113Z
2017-06-19 07:09:06,26541,"[log: 'Client log', msg: 'User is playing content_id : 85141 : of unit :  : of Course : 3356 : video : tnaNsMgSmP0 : kenlistID : 4423 at : 360.28364306103515 seconds.']",282896460,2017-06-19T07:09:06.113Z
