S.No. ,Email,Curriculum Progress,Quiz Score, Bonus Points, Total Score, % Score, badge,3123,3126,3136,3137,3138,3140,3141,3142,3143,3144
750,9db9c3e9d33364b57be6ad1f5707c011e76a26bfe15e653cf8d8d189,10 out of 10 Course Completed,765 out of 1000,5,770,77.00%,,60,60,80,85,85,100,75,75,80,65
751,85b841c6a800149e4c2f1adebd4cecc9dd213b614c3c86107e590a01,10 out of 10 Course Completed,915 out of 1000,10,925,92.50%,,90,95,90,95,80,95,90,95,95,90
752,d21200e6355459412d06e569747f3814bba66839b8329daac1e7f796,10 out of 10 Course Completed,905 out of 1000,20,925,92.50%,platinum,85,95,95,90,90,90,80,90,95,95
753,df14f436ca7e70f18e5805cda337fd5d0049da4ec422291a7e562cc1,10 out of 10 Course Completed,740 out of 1000,5,745,74.50%,silver,65,75,70,65,70,85,80,75,65,90
754,d7f150a3ade8c9ebc25e327b703c065b4361c8c280db00149486a92f,10 out of 10 Course Completed,925 out of 1000,10,935,93.50%,platinum,95,100,90,90,95,80,95,100,85,95
755,f1789396281dae7dc41a201f1168f7927801969a1134cdb514ab7200,10 out of 10 Course Completed,905 out of 1000,35,940,94.00%,platinum,90,75,80,90,95,100,90,95,95,95
756,d5c9901dd72423d4f8f856c173b30f0d25a64d7d5b698b577a55718e,10 out of 10 Course Completed,790 out of 1000,0,790,79.00%,gold,85,65,80,80,70,85,70,85,90,80
757,1401800acf2b2d68bd999826c1c4d5ee451db2bdfce9e5316bc3343f,10 out of 10 Course Completed,925 out of 1000,40,965,96.50%,platinum,85,95,100,90,95,100,85,90,90,95
758,bd5692ed9f0b0699d9aad56ac3fa6fbd1d84659e7511ffb9ffa1fcad,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
759,6e9caa916d2943d9b2702c870028bbf0410b95eb19d27d9e0d384469,10 out of 10 Course Completed,785 out of 1000,5,790,79.00%,,75,75,65,70,90,90,60,95,80,85
760,a44a2965171465658a5c4e8e85a92453ed64de6b1e3184d52eb9f681,10 out of 10 Course Completed,800 out of 1000,0,800,80.00%,,85,90,70,70,70,95,85,85,70,80
761,ab2a6d74a90611eb8c47acfa2a5ba1e35c49032657184b54e07b3ee6,10 out of 10 Course Completed,835 out of 1000,15,850,85.00%,gold,70,80,80,80,90,90,85,80,95,85
762,abe6ce567c3748c0c38e7012ac03e3e25da50c5aea7fbb9118956c76,10 out of 10 Course Completed,915 out of 1000,20,935,93.50%,platinum,85,100,95,95,70,90,95,100,95,90
763,3f1b7ef4bc2d92ca7a4dbcc5459a19e0d174bd8fec1c4cb6e90aa343,10 out of 10 Course Completed,825 out of 1000,15,840,84.00%,gold,85,90,90,80,70,95,80,75,70,90
764,e6b570f2d16cf31c65a2fbf45636a334a416836cbd07d8f0f28641f4,10 out of 10 Course Completed,945 out of 1000,35,980,98.00%,platinum,95,95,95,95,95,95,100,95,90,90
765,6242b885c3628f11431bcaed387aece6b7d1c14c870ffb94c04b01ae,10 out of 10 Course Completed,885 out of 1000,15,900,90.00%,platinum,90,95,90,85,70,90,90,95,90,90
766,739cc1c6b30d87ba12a1cb949b68f3fd2ca8f96f440d842a8fdb1ef7,10 out of 10 Course Completed,685 out of 1000,5,690,69.00%,silver,95,80,65,65,75,85,75,20,60,65
767,11481d3e9c20c90c7b5675615b660d22b53ef72478b27e621fdac37d,10 out of 10 Course Completed,790 out of 1000,0,790,79.00%,gold,65,90,95,95,0,85,95,100,80,85
768,878a904e4c1b4d0aaa92c3e8a92402d5a0c300bdb9b9655d662fde3f,10 out of 10 Course Completed,870 out of 1000,10,880,88.00%,gold,80,95,100,80,80,85,80,95,95,80
769,9498f9b3591eb9e21220d6b6cef922fce2485ee95f629acc8215e8fd,1 out of 10 Course Completed,0 out of 100,0,0,0.00%,,0,na,na,na,na,na,na,na,na,na
770,306bc2ed6b3111b0e510a8f61e8ad4a8adc67a97d7a727e78a4f404e,10 out of 10 Course Completed,760 out of 1000,0,760,76.00%,gold,80,80,60,70,80,80,75,80,70,85
771,e4bd4f3aa3d243656029c6475118577a300ce72bed39b07e54998461,10 out of 10 Course Completed,855 out of 1000,5,860,86.00%,gold,90,75,100,80,75,80,90,100,80,85
772,ed5853d56cafc0b0120b7ba4f2497517f05cf8e303b8310159fb2701,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
773,eab64f2a3f194c91059cafe53596d7f703e659d063ffc0d10b20d59e,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
774,61a1d1689c4dbee1e059888c1325171e144e22e8635fd35e4241195a,10 out of 10 Course Completed,785 out of 1000,20,805,80.50%,,55,75,80,100,90,65,90,65,95,70
775,2687f3a5dc2cbf378495a5c42173017f16627b1ece4168e2ce347ccc,10 out of 10 Course Completed,880 out of 1000,25,905,90.50%,platinum,80,85,95,85,85,90,90,95,85,90
776,54929ab54f71b47dd672d60a4073bc5326208b00fdf0dd6ef57e3215,10 out of 10 Course Completed,920 out of 1000,15,935,93.50%,platinum,85,100,85,90,85,100,100,95,95,85
777,a1b7cc64ef628c2e7acdcdd5c2b42cb4ac445711ad725a142dd880a3,10 out of 10 Course Completed,920 out of 1000,25,945,94.50%,platinum,80,85,95,95,80,100,95,100,95,95
778,9e779a63d63c8d9e6054ec898e31c61a7935fc1a00d70bc5cc4037a4,10 out of 10 Course Completed,815 out of 1000,15,830,83.00%,gold,55,80,95,90,55,95,75,95,90,85
779,5a8e6bc38d86bd6b5b627691ee44512406ce2e063d638ac9b791801d,10 out of 10 Course Completed,595 out of 1000,5,600,60.00%,,35,35,40,30,80,90,70,65,60,90
780,d5d92b731cf25589a74c21fda6a49f1f6882f00c7b3e28016f7f944f,10 out of 10 Course Completed,835 out of 1000,10,845,84.50%,,70,90,80,85,80,95,90,85,85,75
781,99e3d739b1f838f39afc1f542792d8a9217626516842da14aa5fc403,10 out of 10 Course Completed,890 out of 1000,10,900,90.00%,platinum,55,80,100,80,85,100,100,95,95,100
782,51805de59be6ef8c0c3d4fbafc7d56eaad937b1f855626adfa1f1407,10 out of 10 Course Completed,930 out of 1000,25,955,95.50%,platinum,85,95,95,100,85,95,90,95,95,95
783,862f5c420f347daa942ddf37228d0b9ba7bd44617f11fd64a070015e,10 out of 10 Course Completed,830 out of 1000,5,835,83.50%,,65,95,75,90,70,85,80,95,85,90
784,42b1b6600f7793d74ebbea96c57f44fc21f824258921aae69a19a62b,10 out of 10 Course Completed,745 out of 1000,0,745,74.50%,,50,70,85,55,60,95,85,90,75,80
785,4f8cdb706413da5a63e99cfb0e4631b56e64daedaeea5d6f3870ab37,10 out of 10 Course Completed,745 out of 1000,5,750,75.00%,,45,75,70,75,80,70,85,90,80,75
786,56442a4b5af3fc3da092701c9994973562c7cdd8d0f3a02a6eea01ed,10 out of 10 Course Completed,900 out of 1000,15,915,91.50%,,75,90,90,75,90,100,95,100,95,90
787,bce7c53e3918e7dda112ce9c05cf0564603adca9b10369e609266c60,10 out of 10 Course Completed,860 out of 1000,15,875,87.50%,gold,85,75,85,85,85,85,90,90,80,100
788,bb769810a974bea844781447baaff0b41ecf8ea0080d61bac288e0ac,10 out of 10 Course Completed,915 out of 1000,20,935,93.50%,platinum,85,95,100,90,75,100,95,95,95,85
789,3312287f7a8507d208353e30a627ebd7a5278021e9557c6bf13bcaa4,10 out of 10 Course Completed,920 out of 1000,35,955,95.50%,platinum,90,95,95,100,85,95,95,95,75,95
790,ed73419d08c72880f72462154137ccd2a8e0f58f2d1b8efa0e19d78c,10 out of 10 Course Completed,900 out of 1000,30,930,93.00%,platinum,60,95,85,95,85,100,100,95,90,95
791,73cbdcae0d5e17e95311e7d6d219ac2e6678f0f34c20e0c34018d999,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
792,936b7a59f4d815736437cfec2a474dbdce85c4a3cb9cc9c55195d940,10 out of 10 Course Completed,945 out of 1000,30,975,97.50%,platinum,75,95,100,95,95,100,95,100,95,95
793,2f07346444fc7e13be4c092ac9a4b477c386264b0602ac9815c064fe,10 out of 10 Course Completed,870 out of 1000,10,880,88.00%,gold,75,75,95,100,85,90,75,95,80,100
794,c40bf34be2abb807946f50921601ff97538501566c5c39a6b6589762,10 out of 10 Course Completed,870 out of 1000,0,870,87.00%,gold,85,80,95,75,90,95,80,80,95,95
795,2550a6556c048905008f150d60ec1ac09e6de25fd517d5e3d9f76952,10 out of 10 Course Completed,885 out of 1000,20,905,90.50%,platinum,70,95,90,90,95,100,85,85,90,85
796,5859e1bd40076e6202903a1fb319fd8005b2c1cb326da55f0ceb6290,10 out of 10 Course Completed,875 out of 1000,0,875,87.50%,gold,90,85,80,80,95,95,95,85,90,80
797,d61e30a037abedb5f077b7fd79a6a7150d563f56480ee71ee684ab25,10 out of 10 Course Completed,875 out of 1000,10,885,88.50%,,70,80,90,85,85,100,95,90,90,90
798,ed0653846a922879ac0b899b94e9eae958fd0d00be61b6069b7fc13f,10 out of 10 Course Completed,870 out of 1000,35,905,90.50%,,60,90,95,85,80,95,90,95,90,90
799,d36eb23e0e54d000d7db2d02d41476115eae1435ab0442bb66b16dbb,10 out of 10 Course Completed,805 out of 1000,5,810,81.00%,gold,70,80,75,75,70,95,85,90,90,75
800,aa69d0e62bf49b6b5513c4344a2008e5fe4e25c34cf79b4af76d5d09,10 out of 10 Course Completed,820 out of 1000,5,825,82.50%,,70,85,65,90,65,85,95,95,90,80
801,94046de36bd3dc65db33303b55fb1953daa6b5f8bdf5824b2186c22e,10 out of 10 Course Completed,855 out of 1000,10,865,86.50%,gold,70,80,80,100,85,90,85,90,85,90
802,e8b76c53bbc0219f1ee82bcc8a42fd9cf758e879a794d3049533a922,10 out of 10 Course Completed,900 out of 1000,20,920,92.00%,platinum,75,95,95,85,95,95,95,90,90,85
803,86f4b316542455992a97f5a7ac1ad4ba99b309b321cde65f2916b7d6,10 out of 10 Course Completed,840 out of 1000,15,855,85.50%,gold,75,80,80,100,55,100,100,85,95,70
804,d466b40eccbe63ad5409b85982edf6a4bfb2885b1d69494f7bd3b493,10 out of 10 Course Completed,755 out of 1000,0,755,75.50%,gold,75,90,45,75,65,90,65,95,75,80
805,185821fb0d87731cf4db47dccaeeb2653b4e8867515a9b75f7df36f4,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
806,2624ac3681336f95187feb2c9c3a62f209ae420c176d52d11299b519,10 out of 10 Course Completed,910 out of 1000,0,910,91.00%,platinum,85,95,85,90,85,95,95,95,95,90
807,e57bceebca7f4fce6bcc275bc9be9e2acb16b1ab0e0407e72ca7470b,10 out of 10 Course Completed,875 out of 1000,25,900,90.00%,platinum,80,85,80,95,70,90,95,95,95,90
808,24e35eab730567d7fe54635245eee26c65e3e2a9b3a47fbd2d23d987,10 out of 10 Course Completed,875 out of 1000,30,905,90.50%,platinum,75,80,95,70,85,100,90,95,95,90
809,fd094970364de216024574b7d4e3bcea6e2252024e689e15ac9423a3,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
810,ab216f75293e1bf0b6fd30c5d31784efe9a6000e92fbeaca710ee0d5,10 out of 10 Course Completed,895 out of 1000,40,935,93.50%,,75,90,90,95,95,95,80,95,90,90
811,2defa56b2cfa55762a41009be049eb812edcd39f472df3389dc8307e,10 out of 10 Course Completed,890 out of 1000,0,890,89.00%,gold,80,90,95,90,80,95,85,90,95,90
812,b57885bd7c8eb530c4469f5b6e97d72b6561e1e43acb81fc8da7e526,10 out of 10 Course Completed,905 out of 1000,0,905,90.50%,platinum,85,95,90,90,90,100,90,75,95,95
813,9576f5a13abe7cc78c1a11187663fee52798f306976e2a0a3f6df443,10 out of 10 Course Completed,915 out of 1000,30,945,94.50%,platinum,85,90,95,95,75,100,85,100,95,95
814,c2cdcac0fbb27df8a88e1a91123b3ecedec67071757da5591153c4af,10 out of 10 Course Completed,800 out of 1000,30,830,83.00%,gold,75,85,95,95,90,85,90,0,95,90
815,111174a3d22e203c03e3b6caaf0fba34acdbfd8be962f15adcf2c078,10 out of 10 Course Completed,905 out of 1000,5,910,91.00%,platinum,80,90,90,90,80,95,100,95,90,95
816,b5ef77b0854fcd280ba5f262f911c5622dbfd93d16acf4b739a4c530,10 out of 10 Course Completed,910 out of 1000,20,930,93.00%,platinum,80,95,100,80,80,95,100,100,90,90
817,0b823021a14862992c3c4a617fe9661565d106f55dfbbb452a738f1a,10 out of 10 Course Completed,775 out of 1000,5,780,78.00%,gold,85,70,75,60,70,90,90,80,70,85
818,a66d5ce9551f2d6317f67518c4c7b7fd7db874809675a1bd79210c29,10 out of 10 Course Completed,885 out of 1000,25,910,91.00%,platinum,85,90,95,90,75,100,75,90,95,90
819,e37e2c710296e335fd15558de2d226fec820e1c33b898a25e3b6788c,10 out of 10 Course Completed,885 out of 1000,35,920,92.00%,platinum,95,75,80,90,90,90,85,90,90,100
820,3aa3fc34412005ad9c0481659af94fa2fa53a6aa7d4fdb23abc5be0b,10 out of 10 Course Completed,890 out of 1000,20,910,91.00%,,75,90,90,80,80,100,90,100,90,95
821,c6e4be20cd4ed5cc09ef4c84ba3601056efc868f9a33efcf22b8748d,10 out of 10 Course Completed,750 out of 1000,5,755,75.50%,gold,80,0,80,85,80,95,80,95,85,70
822,b4760a4fa522d0758c6a88073905b1cbb85326f4eb7b05aa86e1aeae,10 out of 10 Course Completed,785 out of 1000,20,805,80.50%,,45,85,25,85,85,95,95,90,90,90
823,a85b42c70e7647e18dd1da4a90044b647958199d9b0840842960b6b6,10 out of 10 Course Completed,850 out of 1000,5,855,85.50%,gold,80,80,80,85,80,100,80,95,85,85
824,b9536a08bcd036cdb5120ecfb1b0122ac59ad3e6eccc563bba4b3b1c,1 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,0,na,na,na,na,na
